"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Tennessee","Wilson",2004,237,183,50,4,0,0,0,133,77,42,0,0,237,0,0
"Texas","Bexar",2004,366,271,72,16,7,0,0,174,84,41,0,61,289,0,16
"Texas","Bowie",2004,118,41,77,0,0,0,0,92,71,55,0,0,0,118,0
"Texas","Brazoria",2004,364,271,50,27,13,3,0,212,112,34,0,34,330,0,0
"Texas","Brewster",2004,362,306,56,0,0,0,0,77,54,42,0,0,334,28,0
"Texas","Cameron",2004,366,288,75,2,1,0,0,151,57,39,0,0,178,85,103
"Texas","Collin",2004,362,284,53,16,9,0,0,187,87,38,0,0,362,0,0
"Texas","Culberson",2004,105,100,5,0,0,0,0,75,42,19,0,0,0,105,0
"Texas","Dallas",2004,366,104,224,28,10,0,0,195,101,57,0,17,109,239,1
"Texas","Denton",2004,362,284,45,23,10,0,0,200,97,37,0,44,318,0,0
"Texas","Ector",2004,124,86,38,0,0,0,0,75,58,39,0,0,0,124,0
"Texas","El Paso",2004,366,137,194,29,4,2,0,261,100,56,7,66,146,45,102
"Texas","Ellis",2004,366,269,81,11,4,1,0,203,74,37,0,70,259,37,0
"Texas","Galveston",2004,366,232,105,21,6,2,0,206,93,43,0,9,279,78,0
"Texas","Gregg",2004,365,248,101,14,2,0,0,197,77,42,0,5,276,84,0
"Texas","Harris",2004,366,62,241,30,27,6,0,221,147,63,0,31,116,211,8
"Texas","Harrison",2004,363,249,105,9,0,0,0,150,71,42,0,3,276,84,0
"Texas","Hays",2004,183,138,40,5,0,0,0,129,77,36,0,0,183,0,0
"Texas","Hidalgo",2004,366,273,91,1,1,0,0,156,60,38,0,0,225,97,44
"Texas","Hood",2004,363,296,54,13,0,0,0,150,71,35,0,0,363,0,0
"Texas","Hunt",2004,366,304,53,8,1,0,0,187,71,35,0,24,342,0,0
"Texas","Jeff Davis",2004,48,48,0,0,0,0,0,46,37,21,0,0,0,48,0
"Texas","Jefferson",2004,366,140,179,36,10,1,0,203,112,54,0,1,143,222,0
"Texas","Johnson",2004,364,277,57,25,5,0,0,190,93,38,0,0,364,0,0
"Texas","Kaufman",2004,363,273,84,6,0,0,0,136,74,37,0,11,314,38,0
"Texas","Kleberg",2004,60,42,18,0,0,0,0,71,57,44,0,0,0,60,0
"Texas","Lubbock",2004,56,42,14,0,0,0,0,77,56,36,0,0,0,56,0
"Texas","Montgomery",2004,365,241,114,9,1,0,0,197,70,42,0,10,272,83,0
"Texas","Nueces",2004,366,267,89,9,1,0,0,169,64,38,0,0,282,84,0
"Texas","Orange",2004,366,228,127,10,1,0,0,154,74,42,0,12,232,122,0
"Texas","Parker",2004,366,295,51,20,0,0,0,143,74,36,0,0,366,0,0
"Texas","Polk",2004,248,199,42,7,0,0,0,140,67,38,0,0,248,0,0
"Texas","Potter",2004,125,106,19,0,0,0,0,68,52,32,0,0,0,125,0
"Texas","Rockwall",2004,364,286,59,17,2,0,0,169,84,37,0,0,364,0,0
"Texas","Smith",2004,366,265,65,35,1,0,0,164,100,39,0,2,364,0,0
"Texas","Tarrant",2004,366,100,220,35,9,2,0,203,112,56,0,5,117,244,0
"Texas","Travis",2004,366,296,57,11,2,0,0,166,77,34,0,14,351,0,1
"Texas","Victoria",2004,361,311,44,5,1,0,0,154,64,32,0,0,361,0,0
"Texas","Webb",2004,366,339,27,0,0,0,0,87,47,31,30,0,265,0,71
"Utah","Box Elder",2004,280,174,99,5,2,0,0,159,80,47,0,0,220,60,0
"Utah","Cache",2004,366,216,111,20,17,2,0,208,104,47,0,47,133,183,3
"Utah","Davis",2004,364,229,126,7,2,0,0,164,77,46,0,175,121,67,1
"Utah","Duchesne",2004,56,56,0,0,0,0,0,20,14,6,0,0,0,0,56
"Utah","Garfield",2004,116,116,0,0,0,0,0,34,24,12,0,0,0,116,0
"Utah","Salt Lake",2004,366,111,200,34,21,0,0,178,116,61,0,47,124,170,25
"Utah","San Juan",2004,358,233,119,6,0,0,0,122,74,47,0,0,355,3,0
"Utah","Uintah",2004,50,50,0,0,0,0,0,16,10,5,0,0,0,0,50
"Utah","Utah",2004,366,150,188,15,13,0,0,170,94,54,1,71,129,159,6
"Utah","Washington",2004,340,216,112,12,0,0,0,133,87,47,0,0,326,14,0
"Utah","Wayne",2004,101,101,0,0,0,0,0,50,28,16,0,0,0,101,0
"Utah","Weber",2004,366,196,157,10,3,0,0,164,84,49,9,163,124,56,14
"Vermont","Addison",2004,121,75,45,1,0,0,0,101,71,36,0,0,0,119,2
"Vermont","Bennington",2004,360,304,50,5,1,0,0,164,58,34,0,0,298,62,0
"Vermont","Chittenden",2004,366,292,69,5,0,0,0,129,61,37,0,41,246,79,0
"Vermont","Rutland",2004,341,289,51,1,0,0,0,102,58,25,19,216,0,103,3
"Vermont","Windham",2004,57,57,0,0,0,0,0,40,26,15,0,0,0,0,57
"Virgin Islands","St Croix",2004,82,67,15,0,0,0,0,70,56,24,0,0,0,71,11
"Virgin Islands","St John",2004,105,93,12,0,0,0,0,75,52,15,0,0,0,105,0
"Virgin Islands","St Thomas",2004,49,43,6,0,0,0,0,77,54,28,0,0,0,32,17
"Virginia","Alexandria City",2004,366,286,72,5,2,1,0,204,65,41,7,229,130,0,0
"Virginia","Arlington",2004,366,212,134,16,4,0,0,190,84,46,2,153,123,88,0
"Virginia","Bristol City",2004,117,31,85,1,0,0,0,106,82,59,0,0,0,117,0
"Virginia","Caroline",2004,214,169,33,11,1,0,0,151,77,42,0,0,214,0,0
"Virginia","Carroll",2004,60,60,0,0,0,0,0,28,23,13,0,0,0,0,60
"Virginia","Charles",2004,359,243,105,10,1,0,0,164,77,43,0,121,145,93,0
"Virginia","Charlottesville City",2004,56,56,0,0,0,0,0,43,28,16,0,0,0,0,56
"Virginia","Chesapeake City",2004,60,60,0,0,0,0,0,34,27,15,0,0,0,0,60
"Virginia","Chesterfield",2004,263,149,106,8,0,0,0,126,76,48,0,0,155,108,0
"Virginia","Culpeper",2004,56,56,0,0,0,0,0,42,28,14,0,0,0,0,56
"Virginia","Fairfax",2004,366,108,232,20,4,2,0,219,93,58,0,26,100,240,0
"Virginia","Fauquier",2004,209,180,24,3,2,0,0,164,58,39,0,0,209,0,0
"Virginia","Frederick",2004,214,167,45,1,1,0,0,159,74,41,0,0,214,0,0
"Virginia","Fredericksburg City",2004,59,59,0,0,0,0,0,44,29,15,0,0,0,0,59
"Virginia","Giles",2004,359,296,55,8,0,0,0,108,67,40,0,0,359,0,0
"Virginia","Hampton City",2004,366,258,102,6,0,0,0,150,75,37,110,0,162,94,0
"Virginia","Hanover",2004,212,151,46,15,0,0,0,129,90,44,0,0,212,0,0
"Virginia","Henrico",2004,303,139,151,13,0,0,0,119,80,52,0,0,152,151,0
"Virginia","King William",2004,25,25,0,0,0,0,0,20,18,10,0,0,0,0,25
"Virginia","Loudoun",2004,365,243,108,12,1,1,0,202,80,42,0,125,146,94,0
"Virginia","Lynchburg City",2004,118,45,73,0,0,0,0,97,74,55,0,0,0,118,0
"Virginia","Madison",2004,349,246,93,9,1,0,0,154,77,44,0,0,303,46,0
"Virginia","Norfolk City",2004,366,277,89,0,0,0,0,93,62,34,2,246,0,118,0
"Virginia","Page",2004,262,161,98,3,0,0,0,129,78,45,0,0,159,103,0
"Virginia","Prince Edward",2004,244,214,27,3,0,0,0,136,58,34,0,0,244,0,0
"Virginia","Prince William",2004,362,311,43,7,1,0,0,179,61,32,0,167,190,0,5
"Virginia","Richmond City",2004,366,186,178,2,0,0,0,108,71,49,4,149,0,213,0
"Virginia","Roanoke",2004,366,316,46,4,0,0,0,126,58,36,0,164,202,0,0
"Virginia","Roanoke City",2004,306,216,89,1,0,0,0,111,68,10,184,0,0,119,3
"Virginia","Rockbridge",2004,259,175,83,1,0,0,0,108,67,42,0,0,155,104,0
"Virginia","Rockingham",2004,275,275,0,0,0,0,0,47,37,26,0,250,0,0,25
"Virginia","Salem City",2004,118,34,83,1,0,0,0,103,81,60,0,0,0,118,0
"Virginia","Stafford",2004,214,170,38,4,2,0,0,182,74,41,0,0,214,0,0
"Virginia","Suffolk City",2004,214,145,59,9,1,0,0,185,90,44,0,0,214,0,0
"Virginia","Virginia Beach City",2004,344,125,217,2,0,0,0,114,73,55,0,0,0,344,0
"Virginia","Warren",2004,60,60,0,0,0,0,0,41,26,13,0,0,0,0,60
"Virginia","Winchester City",2004,61,61,0,0,0,0,0,44,28,15,0,0,0,0,61
"Virginia","Wythe",2004,207,161,45,1,0,0,0,133,71,43,0,0,207,0,0
"Washington","Adams",2004,366,289,77,0,0,0,0,85,54,33,0,0,0,366,0
"Washington","Asotin",2004,55,54,1,0,0,0,0,74,39,20,0,0,0,0,55
"Washington","Benton",2004,357,260,94,1,1,0,1,428,59,37,0,0,0,291,66
"Washington","Chelan",2004,122,67,55,0,0,0,0,87,75,48,0,0,0,122,0
"Washington","Clallam",2004,366,249,117,0,0,0,0,79,62,38,0,0,88,278,0
"Washington","Clark",2004,366,254,109,3,0,0,0,125,63,38,83,0,40,243,0
"Washington","Columbia",2004,363,281,82,0,0,0,0,97,58,33,0,0,0,363,0
"Washington","Cowlitz",2004,345,251,94,0,0,0,0,96,64,27,0,0,0,336,9
"Washington","Franklin",2004,366,296,70,0,0,0,0,80,56,31,0,0,0,366,0
"Washington","Grant",2004,363,272,89,2,0,0,0,125,58,34,0,0,0,363,0
"Washington","Grays Harbor",2004,366,268,98,0,0,0,0,87,58,37,0,0,0,365,1
"Washington","Jefferson",2004,366,290,76,0,0,0,0,82,56,34,0,0,0,366,0
"Washington","King",2004,366,96,254,14,2,0,0,154,87,57,0,2,30,334,0
"Washington","Kittitas",2004,141,129,12,0,0,0,0,55,47,17,0,0,0,141,0
"Washington","Klickitat",2004,217,180,37,0,0,0,0,93,58,37,0,0,133,84,0
"Washington","Lewis",2004,208,186,22,0,0,0,0,87,51,34,0,0,137,71,0
"Washington","Mason",2004,366,253,112,1,0,0,0,112,65,39,0,0,86,280,0
"Washington","Okanogan",2004,366,175,187,4,0,0,0,125,73,52,0,0,0,366,0
"Washington","Pierce",2004,366,114,238,13,1,0,0,153,88,56,0,0,68,298,0
"Washington","Skagit",2004,366,363,3,0,0,0,0,58,40,28,0,50,316,0,0
"Washington","Snohomish",2004,366,152,207,7,0,0,0,131,76,53,1,0,0,365,0
"Washington","Spokane",2004,366,138,224,4,0,0,0,115,71,54,5,0,76,280,5
"Washington","Stevens",2004,366,180,186,0,0,0,0,96,70,51,0,0,0,359,7
"Washington","Thurston",2004,364,223,139,2,0,0,0,116,70,43,0,0,84,280,0
"Washington","Walla Walla",2004,366,236,125,4,1,0,0,173,66,41,0,0,0,341,25
"Washington","Whatcom",2004,363,323,40,0,0,0,0,97,51,31,0,0,129,234,0
"Washington","Whitman",2004,366,307,59,0,0,0,0,78,53,32,0,0,0,366,0
"Washington","Yakima",2004,309,219,81,6,3,0,0,156,70,29,84,0,0,207,18
"West Virginia","Berkeley",2004,260,145,110,4,1,0,0,161,81,48,0,0,154,103,3
"West Virginia","Brooke",2004,366,236,119,11,0,0,0,147,70,35,42,0,0,122,202
"West Virginia","Cabell",2004,256,132,123,1,0,0,0,136,77,50,0,0,147,109,0
"West Virginia","Gilmer",2004,343,318,25,0,0,0,0,100,46,31,0,0,343,0,0
"West Virginia","Greenbrier",2004,210,174,35,1,0,0,0,112,61,41,0,0,210,0,0
"West Virginia","Hancock",2004,366,227,127,11,0,1,0,208,77,40,33,0,119,110,104
"West Virginia","Harrison",2004,119,33,84,2,0,0,0,109,73,56,0,0,0,119,0
"West Virginia","Kanawha",2004,366,230,131,5,0,0,0,147,75,41,0,0,134,117,115
"West Virginia","Marion",2004,118,27,89,2,0,0,0,137,77,59,0,0,0,118,0
"West Virginia","Marshall",2004,121,30,89,2,0,0,0,125,81,59,0,0,0,120,1
"West Virginia","Mercer",2004,111,44,67,0,0,0,0,98,73,54,0,0,0,111,0
"West Virginia","Monongalia",2004,260,139,120,1,0,0,0,122,74,47,0,0,150,110,0
"West Virginia","Ohio",2004,343,240,99,4,0,0,0,130,69,38,88,0,143,112,0
"West Virginia","Raleigh",2004,118,42,76,0,0,0,0,95,76,55,0,0,0,118,0
"West Virginia","Summers",2004,114,63,51,0,0,0,0,92,70,44,0,0,0,114,0
"West Virginia","Tucker",2004,363,290,72,1,0,0,0,105,61,37,0,0,286,77,0
"West Virginia","Wayne",2004,363,326,37,0,0,0,0,76,51,33,0,363,0,0,0
"West Virginia","Wood",2004,261,130,127,4,0,0,0,121,79,51,0,0,149,112,0
"Wisconsin","Ashland",2004,176,164,12,0,0,0,0,71,47,30,0,0,129,47,0
"Wisconsin","Brown",2004,245,169,73,3,0,0,0,126,70,40,0,0,147,97,1
"Wisconsin","Columbia",2004,183,161,21,1,0,0,0,115,54,38,0,0,183,0,0
"Wisconsin","Dane",2004,241,163,74,4,0,0,0,124,68,42,0,0,147,94,0
"Wisconsin","Dodge",2004,365,196,161,8,0,0,0,129,74,46,0,0,142,223,0
"Wisconsin","Door",2004,175,138,27,8,2,0,0,156,74,39,0,0,175,0,0
"Wisconsin","Douglas",2004,59,59,0,0,0,0,0,44,29,16,0,0,0,0,59
"Wisconsin","Eau Claire",2004,56,56,0,0,0,0,0,30,22,11,0,0,0,0,56
"Wisconsin","Florence",2004,182,166,15,1,0,0,0,112,49,37,0,0,182,0,0
"Wisconsin","Fond du Lac",2004,191,167,22,2,0,0,0,112,58,37,0,0,191,0,0
"Wisconsin","Forest",2004,335,311,23,1,0,0,0,108,48,36,0,0,320,13,2
"Wisconsin","Grant",2004,114,57,55,2,0,0,0,124,69,52,0,0,0,114,0
"Wisconsin","Green",2004,186,169,16,1,0,0,0,115,50,37,0,0,186,0,0
"Wisconsin","Jefferson",2004,192,162,29,1,0,0,0,136,67,39,0,0,192,0,0
"Wisconsin","Kenosha",2004,244,152,84,6,2,0,0,179,80,44,0,0,153,91,0
"Wisconsin","Kewaunee",2004,198,168,24,6,0,0,0,143,64,38,0,0,198,0,0
"Wisconsin","Manitowoc",2004,240,178,55,7,0,0,0,143,70,40,0,0,162,78,0
"Wisconsin","Marathon",2004,183,163,20,0,0,0,0,100,54,40,0,0,183,0,0
"Wisconsin","Milwaukee",2004,366,252,98,15,1,0,0,187,71,40,0,105,150,110,1
"Wisconsin","Oneida",2004,187,168,18,1,0,0,0,108,51,38,0,0,187,0,0
"Wisconsin","Outagamie",2004,247,176,66,5,0,0,0,112,71,41,0,0,166,81,0
"Wisconsin","Ozaukee",2004,244,175,57,12,0,0,0,140,71,39,0,0,159,85,0
"Wisconsin","Racine",2004,182,154,26,1,1,0,0,164,67,35,0,0,182,0,0
"Wisconsin","Rock",2004,198,164,31,3,0,0,0,136,71,40,0,0,198,0,0
"Wisconsin","Sauk",2004,345,273,71,1,0,0,0,113,59,38,0,4,266,75,0
"Wisconsin","Sheboygan",2004,184,152,21,11,0,0,0,140,77,37,0,0,184,0,0
"Wisconsin","St. Croix",2004,225,189,36,0,0,0,0,93,59,37,0,0,195,30,0
"Wisconsin","Taylor",2004,292,246,46,0,0,0,0,87,58,35,0,0,218,74,0
"Wisconsin","Vernon",2004,191,169,22,0,0,0,0,84,54,37,0,0,191,0,0
"Wisconsin","Vilas",2004,241,209,31,1,0,0,0,115,54,39,0,0,210,27,4
"Wisconsin","Walworth",2004,184,146,37,1,0,0,0,129,74,40,0,0,184,0,0
"Wisconsin","Washington",2004,182,154,26,2,0,0,0,122,61,38,0,0,182,0,0
"Wisconsin","Waukesha",2004,347,235,105,7,0,0,0,139,67,39,0,0,120,155,72
"Wisconsin","Waupaca",2004,32,20,12,0,0,0,0,93,63,42,0,0,0,31,1
"Wyoming","Albany",2004,356,208,143,5,0,0,0,122,77,48,0,0,345,0,11
"Wyoming","Campbell",2004,366,212,149,3,0,0,2,523,67,47,0,18,197,22,129
"Wyoming","Converse",2004,354,339,15,0,0,0,0,70,43,14,0,233,0,18,103
"Wyoming","Fremont",2004,121,87,30,4,0,0,0,126,83,27,0,0,0,109,12
"Wyoming","Johnson",2004,118,117,1,0,0,0,0,52,24,8,0,0,0,118,0
"Wyoming","Laramie",2004,118,110,8,0,0,0,0,84,43,23,0,0,0,103,15
"Wyoming","Lincoln",2004,366,341,25,0,0,0,0,78,40,13,0,0,0,0,366
"Wyoming","Natrona",2004,94,93,1,0,0,0,0,53,27,14,0,0,0,0,94
"Wyoming","Park",2004,121,120,1,0,0,0,0,51,25,11,0,0,0,86,35
"Wyoming","Platte",2004,58,55,3,0,0,0,0,87,36,14,0,0,0,0,58
"Wyoming","Sheridan",2004,237,173,59,5,0,0,0,116,62,36,0,0,0,102,135
"Wyoming","Sublette",2004,364,284,80,0,0,0,0,90,61,45,0,8,355,1,0
"Wyoming","Sweetwater",2004,366,323,39,1,2,0,1,402,53,20,0,0,0,0,366
"Wyoming","Teton",2004,354,300,54,0,0,0,0,94,54,43,6,0,321,25,2
